# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669825001, 786, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1917.83
1669825006, 789, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1919.61
1669825011, 793, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1889.70
1669825016, 796, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1913.56
1669825021, 799, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1884.98
1669825026, 803, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1917.82
1669825031, 806, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1883.09
1669825036, 809, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1905.77
1669825041, 813, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1909.81
1669825046, 816, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1894.87
1669825052, 819, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1897.13
1669825057, 822, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1892.52
1669825062, 826, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1911.51
1669825067, 829, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1929.90
1669825072, 832, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1907.04
1669825077, 836, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1928.42
1669825082, 839, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1897.32
1669825087, 842, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1906.85
1669825093, 846, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1911.59
1669825098, 849, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1930.07
1669825103, 852, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1929.20
1669825114, 854, 0, 5, 0, 0, 0.16%, 0, 0, 1, 40.12
1669825119, 857, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1888.80
1669825124, 860, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1923.72
1669825129, 863, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1932.74
1669825134, 867, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1923.68
1669825139, 870, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1884.42
1669825145, 873, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1934.35
1669825150, 877, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1889.90
1669825155, 880, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1909.00
1669825160, 883, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1872.90
1669825165, 887, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1929.16
1669825170, 890, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1927.82
1669825175, 893, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1927.23
1669825180, 897, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1918.68
1669825185, 900, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1948.37
1669825190, 903, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1893.73
1669825195, 906, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1928.59
1669825200, 910, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1916.28
1669825206, 913, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1935.71
1669825211, 916, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1866.40
1669825216, 920, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1926.44
1669825221, 923, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1936.43
1669825226, 926, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1945.71
1669825231, 930, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1942.99
1669825236, 933, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1825.70
1669825241, 936, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1746.53
1669825246, 939, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1918.18
1669825252, 942, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1902.63
1669825257, 946, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1933.42
1669825262, 949, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1893.23
1669825267, 952, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1937.47
1669825272, 955, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1926.97
1669825277, 959, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1931.26
1669825282, 962, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1940.99
1669825287, 965, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1914.88
1669825292, 969, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1885.55
1669825297, 972, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1923.35
1669825302, 975, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1921.02
1669825307, 978, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1934.42
1669825312, 982, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1904.72
1669825317, 985, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1927.89
1669825323, 988, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1915.96
1669825328, 991, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1943.85
1669825333, 995, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1921.29
1669825338, 998, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1932.23
1669825343, 1001, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1927.22
1669825348, 1005, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1924.97
1669825353, 1008, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1905.84
1669825358, 1011, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1937.64
1669825363, 1015, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1932.30
1669825368, 1018, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1929.58
1669825373, 1021, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1906.81
1669825378, 1024, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1887.50
1669825383, 1027, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1922.29
1669825388, 1031, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1930.24
1669825394, 1034, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1935.23
1669825399, 1037, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1941.72
1669825404, 1041, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1943.20
1669825409, 1044, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1949.28
1669825414, 1047, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1905.26
1669825419, 1051, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1945.73
1669825424, 1054, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1924.94
1669825429, 1057, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1942.15
1669825434, 1060, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1909.80
1669825439, 1063, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1887.44
