# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669868316, 197, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1012.74
1669868322, 199, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1026.34
1669868327, 200, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1038.30
1669868332, 201, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1028.41
1669868337, 203, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1038.30
1669868342, 204, 16, 20, 0, 0, 0.20%, 0, 0, 3, 1039.83
1669868347, 206, 1, 20, 0, 0, 0.20%, 0, 0, 3, 1031.68
1669868352, 207, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1027.69
1669868357, 208, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1038.61
1669868362, 210, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1044.54
1669868368, 211, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1048.32
1669868373, 213, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1041.39
1669868378, 215, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1041.15
1669868383, 216, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1027.36
1669868388, 217, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1027.99
1669868393, 218, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1019.55
1669868399, 220, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1036.64
1669868404, 221, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1039.86
1669868409, 222, 15, 20, 0, 0, 0.20%, 0, 0, 3, 1042.97
1669868414, 224, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1031.10
1669868419, 226, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1030.53
1669868424, 227, 11, 20, 0, 0, 0.20%, 0, 0, 3, 1037.84
1669868429, 228, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1042.71
1669868435, 230, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1034.07
1669868440, 231, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1018.01
1669868445, 233, 7, 20, 0, 0, 0.20%, 0, 0, 3, 1037.15
1669868450, 234, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1036.95
1669868455, 236, 5, 20, 0, 0, 0.20%, 0, 0, 3, 1039.98
1669868460, 237, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1035.46
1669868465, 238, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1031.97
1669868470, 240, 0, 20, 0, 0, 0.20%, 0, 0, 3, 1008.45
1669868475, 241, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1031.05
1669868480, 242, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1029.64
1669868485, 244, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1039.64
1669868490, 245, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1036.50
1669868496, 247, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1042.13
1669868501, 249, 2, 20, 0, 0, 0.20%, 0, 0, 3, 1018.02
1669868506, 250, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1041.71
1669868511, 252, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1034.92
1669868516, 253, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1041.32
1669868521, 254, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1041.68
1669868526, 256, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1044.06
1669868532, 257, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1018.44
1669868537, 259, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1041.13
1669868542, 260, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1038.78
1669868547, 262, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1043.79
1669868552, 263, 8, 20, 0, 0, 0.20%, 0, 0, 3, 957.65
1669868557, 264, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1019.86
1669868563, 266, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1022.85
1669868568, 267, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1030.39
1669868573, 269, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1041.56
1669868578, 270, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1045.89
1669868583, 272, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1044.16
1669868588, 273, 11, 20, 0, 0, 0.20%, 0, 0, 3, 910.73
1669868593, 274, 19, 20, 0, 0, 0.20%, 0, 0, 3, 984.00
1669868598, 276, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1034.04
1669868603, 277, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1038.78
1669868608, 279, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1044.34
1669868613, 280, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1043.99
1669868619, 282, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1038.25
1669868624, 283, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1034.82
1669868629, 285, 2, 20, 0, 0, 0.20%, 0, 0, 3, 1041.59
1669868634, 286, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1038.10
1669868639, 287, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1048.61
1669868644, 289, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1053.64
1669868649, 290, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1049.33
1669868654, 292, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1042.10
1669868659, 294, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1038.35
1669868665, 295, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1030.14
1669868670, 297, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1045.57
1669868675, 298, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1044.15
1669868680, 300, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1044.12
1669868685, 301, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1047.32
1669868690, 303, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1054.28
1669868695, 304, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1032.00
1669868700, 306, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1036.86
1669868705, 308, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1031.88
1669868710, 309, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1023.69
1669868715, 310, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1038.58
